29 	 164898.0 	 164898.0 	 20.1 	 3.0 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
30 	 167534.0 	 167534.0 	 20.1 	 3.0 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
31 	 168406.0 	 168406.0 	 19.7 	 3.0 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
32 	 165301.0 	 165301.0 	 19.7 	 3.0 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
33 	 157062.0 	 157062.0 	 19.2 	 2.5 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
34 	 151317.0 	 151317.0 	 19.2 	 2.5 	 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
35 	 136157.0 	 136157.0 	 17.3 	 1.4 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
36 	 120550.0 	 120550.0 	 17.3 	 1.4 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
37 	 117827.0 	 117827.0 	 13.9 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
38 	 123944.0 	 123944.0 	 13.9 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
39 	 130438.0 	 130438.0 	 10.9 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
40 	 133182.0 	 133182.0 	 10.9 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
41 	 130325.0 	 130325.0 	 10.3 	 0.9 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
42 	 130508.0 	 130508.0 	 10.3 	 0.9 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
43 	 131514.0 	 131514.0 	 9.1 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
44 	 133530.0 	 133530.0 	 9.1 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
45 	 129384.0 	 129384.0 	 8.1 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
46 	 119278.0 	 119278.0 	 8.1 	 0.6 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
47 	 109984.0 	 109984.0 	 7.1 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
48 	 97214.0 	 97214.0 	 7.1 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
1 	 76991.0 	 76991.0 	 7.1 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
2 	 42496.0 	 42496.0 	 7.7 	 0.8 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
3 	 18994.0 	 18994.0 	 6.5 	 0.9 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
4 	 4716.0 	 4716.0 	 6.5 	 0.9 	 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.] 	 False
25 	 166086.0 	 166086.0 	 15.9 	 2.4 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
26 	 167002.0 	 167002.0 	 15.9 	 2.4 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
27 	 170805.0 	 170805.0 	 17.6 	 4.5 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
28 	 178006.0 	 178006.0 	 17.6 	 4.5 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
29 	 176201.0 	 176201.0 	 18.2 	 2.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
30 	 176886.0 	 176886.0 	 18.2 	 2.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
31 	 175883.0 	 175883.0 	 18.2 	 3.5 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
32 	 171353.0 	 171353.0 	 18.2 	 3.5 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
33 	 168961.0 	 168961.0 	 17.9 	 3.0 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
34 	 160805.0 	 160805.0 	 17.9 	 3.0 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
35 	 141873.0 	 141873.0 	 16.4 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
36 	 125025.0 	 125025.0 	 16.4 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
37 	 122954.0 	 122954.0 	 13.2 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
38 	 127389.0 	 127389.0 	 13.2 	 1.2 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
39 	 137567.0 	 137567.0 	 11.0 	 0.8 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
40 	 137809.0 	 137809.0 	 11.0 	 0.8 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
41 	 136487.0 	 136487.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
42 	 138311.0 	 138311.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
43 	 140271.0 	 140271.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
44 	 140625.0 	 140625.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
45 	 135181.0 	 135181.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
46 	 124516.0 	 124516.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
47 	 116434.0 	 116434.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
48 	 107362.0 	 107362.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
1 	 92058.0 	 92058.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
2 	 74479.0 	 74479.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
3 	 59937.0 	 59937.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
4 	 48597.0 	 48597.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
5 	 38476.0 	 38476.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
6 	 31294.0 	 31294.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
7 	 25138.0 	 25138.0 	 10.1 	 0.9 	 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.] 	 False
